Date,Weekday,Month,Season,Holiday,Temperature,Humidity,Windy,Outlook,Crowdedness,Play_A,PlayTimeHour_A,Play_B,PlayTimeHour_B,Play_C,PlayTimeHour_C,Play_D,PlayTimeHour_D,Play_E,PlayTimeHour_E,Play_F,PlayTimeHour_F,Play_G,PlayTimeHour_G
2023-11-14,1,Nov,Autumn,0,10.3,45.0,0,sunny,0.62,1,3.4,0,0.0,1,4.6,0,0.0,1,3.2,0,0.0,0,0.0
2023-11-15,2,Nov,Autumn,0,11.6,60.0,1,overcast,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-16,3,Nov,Autumn,0,13.1,43.0,1,overcast,0.68,0,0.0,1,3.2,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-11-17,4,Nov,Autumn,0,14.0,53.0,1,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-18,5,Nov,Autumn,0,13.4,63.0,0,sunny,0.89,1,3.2,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-19,6,Nov,Autumn,0,10.7,72.0,1,sunny,0.79,0,0.0,0,0.0,0,0.0,1,3.1,1,2.8,0,0.0,0,0.0
2023-11-20,0,Nov,Autumn,0,8.4,45.0,0,overcast,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-21,1,Nov,Autumn,0,7.3,54.0,0,sunny,0.63,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-11-22,2,Nov,Autumn,0,8.1,46.0,1,overcast,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-23,3,Nov,Autumn,1,9.9,46.0,0,sunny,0.87,1,3.7,1,3.1,1,4.9,0,0.0,1,3.0,0,0.0,0,0.0
2023-11-24,4,Nov,Autumn,0,11.2,62.0,1,rainy,0.71,0,0.0,1,3.7,0,0.0,1,3.2,1,2.8,0,0.0,0,0.0
2023-11-25,5,Nov,Autumn,0,11.3,41.0,1,sunny,0.85,1,3.4,1,3.3,1,4.5,1,3.3,1,3.0,0,0.0,0,0.0
2023-11-26,6,Nov,Autumn,0,10.4,66.0,1,overcast,0.73,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-11-27,0,Nov,Autumn,0,9.8,75.0,1,rainy,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-28,1,Nov,Autumn,0,8.3,63.0,1,overcast,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-29,2,Nov,Autumn,0,7.6,51.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-30,3,Nov,Autumn,0,7.1,39.0,1,sunny,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-01,4,Dec,Autumn,0,5.9,44.0,1,sunny,0.66,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-12-02,5,Dec,Autumn,0,4.7,31.0,0,sunny,0.73,1,3.3,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-03,6,Dec,Autumn,0,5.0,70.0,0,overcast,0.65,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-04,0,Dec,Autumn,0,6.8,40.0,1,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-12-05,1,Dec,Autumn,0,10.0,42.0,1,sunny,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-06,2,Dec,Autumn,0,10.0,58.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-12-07,3,Dec,Autumn,0,8.5,40.0,0,overcast,0.64,1,3.2,1,3.2,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-08,4,Dec,Autumn,0,5.7,55.0,0,overcast,0.7,0,0.0,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-09,5,Dec,Autumn,0,4.6,74.0,0,sunny,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
2023-12-10,6,Dec,Autumn,0,3.9,43.0,1,sunny,0.63,0,0.0,0,0.0,0,0.0,1,3.2,1,2.8,0,0.0,0,0.0
2023-12-11,0,Dec,Autumn,0,2.2,48.0,1,sunny,0.57,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-12-12,1,Dec,Autumn,0,1.0,56.0,1,snow,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-13,2,Dec,Autumn,0,1.2,41.0,0,snow,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-14,3,Dec,Autumn,0,3.0,47.0,1,overcast,0.47,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-12-15,4,Dec,Autumn,0,4.2,37.0,0,overcast,0.72,1,3.2,1,3.1,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-16,5,Dec,Autumn,0,5.1,60.0,1,overcast,0.73,0,0.0,1,3.1,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-12-17,6,Dec,Autumn,0,4.6,63.0,1,overcast,0.64,0,0.0,1,3.5,0,0.0,1,3.9,0,0.0,1,3.2,0,0.0
2023-12-18,0,Dec,Autumn,0,3.8,45.0,1,sunny,0.53,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-12-19,1,Dec,Autumn,0,3.5,22.0,1,overcast,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-20,2,Dec,Autumn,0,2.8,37.0,1,sunny,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-21,3,Dec,Winter,0,4.1,62.0,1,overcast,0.53,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-12-22,4,Dec,Winter,0,5.5,48.0,0,overcast,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-23,5,Dec,Winter,0,6.3,54.0,1,overcast,0.76,0,0.0,1,3.2,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-12-24,6,Dec,Winter,0,7.2,45.0,1,sunny,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-25,0,Dec,Winter,0,7.7,40.0,1,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-26,1,Dec,Winter,0,7.1,55.0,0,sunny,0.64,1,3.1,0,0.0,1,4.5,0,0.0,1,3.3,0,0.0,0,0.0
2023-12-27,2,Dec,Winter,0,7.1,48.0,1,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-12-28,3,Dec,Winter,0,6.6,55.0,0,overcast,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-12-29,4,Dec,Winter,0,6.3,30.0,1,overcast,0.67,0,0.0,1,3.4,0,0.0,1,3.7,1,2.8,0,0.0,0,0.0
2023-12-30,5,Dec,Winter,0,4.3,54.0,1,overcast,0.68,0,0.0,1,3.2,0,0.0,1,3.7,0,0.0,0,0.0,0,0.0
2023-12-31,6,Dec,Winter,0,1.8,43.0,0,snow,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0
